order_id,region,product,sales_rep,channel,quantity_sold,unit_price,order_date,total_sale,discount_percent,discount_value,net_sale,profit
1228,South,Smartphone,Fiona,Online,7,823.42,2023-05-24,5763.94,0,0.0,5763.94,801.715637328687
1229,North,Headphones,Diana,Online,2,823.42,2023-05-11,1646.84,0,0.0,1646.84,229.06161066533915
1230,North,Laptop,Fiona,Retail Store,6,823.42,2023-01-21,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1231,South,Smartwatch,Charlie,Online,6,823.42,2023-03-05,4940.5199999999995,15,741.0779999999999,4199.442,584.1071071966148
1232,West,Smartphone,Charlie,Online,3,823.42,2023-03-31,2470.2599999999998,20,494.05199999999996,1976.2079999999999,274.87393279840694
1233,West,Tablet,Diana,Online,6,823.42,2023-02-05,4940.5199999999995,10,494.05199999999996,4446.468,618.4663487964157
1234,West,Monitor,Diana,Retail Store,5,823.42,2023-03-03,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1235,West,Smartphone,Fiona,Online,2,823.42,2023-06-19,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1236,West,Laptop,Bob,Retail Store,9,823.42,2023-03-17,7410.78,10,741.078,6669.701999999999,927.6995231946235
1237,South,Tablet,Fiona,Online,8,823.42,2023-06-19,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1238,South,Headphones,Bob,Retail Store,3,823.42,2023-01-13,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1239,East,Smartphone,Charlie,Online,8,823.42,2023-01-11,6587.36,0,0.0,6587.36,916.2464426613566
1240,West,Laptop,Alice,Retail Store,9,823.42,2023-02-23,7410.78,10,741.078,6669.701999999999,927.6995231946235
1241,South,Smartwatch,Diana,Retail Store,3,823.42,2023-01-16,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1242,East,Monitor,Bob,Online,3,823.42,2023-01-08,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1243,West,Tablet,Fiona,Retail Store,2,823.42,2023-04-14,1646.84,0,0.0,1646.84,229.06161066533915
1244,North,Smartphone,Charlie,Retail Store,8,823.42,2023-02-28,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1245,East,Smartphone,Bob,Retail Store,1,823.42,2023-02-26,823.42,15,123.51299999999999,699.9069999999999,97.35118453276912
1246,South,Headphones,Fiona,Retail Store,8,823.42,2023-02-09,6587.36,20,1317.4719999999998,5269.888,732.9971541290853
1247,North,Headphones,Diana,Retail Store,7,823.42,2023-05-10,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1248,North,Smartwatch,Diana,Retail Store,7,823.42,2023-04-04,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1249,North,Monitor,Ethan,Retail Store,3,823.42,2023-05-18,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1250,East,Smartwatch,Alice,Retail Store,1,823.42,2023-02-13,823.42,5,41.17099999999999,782.249,108.8042650660361
1251,South,Laptop,Ethan,Online,4,823.42,2023-05-19,3293.68,0,0.0,3293.68,458.1232213306783
1252,North,Laptop,Charlie,Online,9,823.42,2023-03-21,7410.78,10,741.078,6669.701999999999,927.6995231946235
1253,West,Smartwatch,Bob,Retail Store,5,823.42,2023-03-22,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1254,North,Monitor,Charlie,Retail Store,1,823.42,2023-01-02,823.42,0,0.0,823.42,114.53080533266957
1255,North,Smartwatch,Fiona,Online,5,823.42,2023-06-27,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1256,East,Monitor,Diana,Online,8,823.42,2023-05-20,6587.36,0,0.0,6587.36,916.2464426613566
1257,East,Monitor,Ethan,Online,8,823.42,2023-04-25,6587.36,0,0.0,6587.36,916.2464426613566
1258,South,Tablet,Ethan,Retail Store,5,823.42,2023-03-31,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1259,West,Monitor,Ethan,Online,9,823.42,2023-01-23,7410.78,20,1482.156,5928.624,824.6217983952209
1260,East,Headphones,Charlie,Retail Store,1,823.42,2023-05-26,823.42,5,41.17099999999999,782.249,108.8042650660361
1261,North,Monitor,Diana,Retail Store,4,823.42,2023-03-03,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1262,South,Monitor,Bob,Online,3,823.42,2023-04-23,2470.2599999999998,15,370.53899999999993,2099.721,292.0535535983074
1263,North,Monitor,Fiona,Retail Store,2,823.42,2023-05-08,1646.84,20,329.36799999999994,1317.472,183.24928853227132
1264,North,Laptop,Bob,Retail Store,8,823.42,2023-03-03,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1265,East,Headphones,Charlie,Retail Store,7,823.42,2023-02-07,5763.94,15,864.5909999999999,4899.349,681.458291729384
1266,South,Headphones,Fiona,Retail Store,9,823.42,2023-06-15,7410.78,0,0.0,7410.78,1030.777247994026
1267,West,Smartwatch,Ethan,Online,2,823.42,2023-03-02,1646.84,0,0.0,1646.84,229.06161066533915
1268,West,Tablet,Alice,Online,4,823.42,2023-05-09,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1269,East,Monitor,Charlie,Retail Store,6,823.42,2023-06-22,4940.5199999999995,10,494.05199999999996,4446.468,618.4663487964157
1270,East,Smartphone,Charlie,Retail Store,3,823.42,2023-06-05,2470.2599999999998,10,247.02599999999998,2223.234,309.23317439820784
1271,South,Tablet,Diana,Online,8,823.42,2023-05-29,6587.36,0,0.0,6587.36,916.2464426613566
1272,West,Tablet,Bob,Retail Store,3,823.42,2023-05-02,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1273,West,Headphones,Charlie,Online,2,823.42,2023-04-20,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1274,West,Tablet,Charlie,Retail Store,3,823.42,2023-01-13,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1275,North,Monitor,Ethan,Retail Store,6,823.42,2023-06-04,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1276,West,Monitor,Ethan,Online,2,823.42,2023-04-10,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1277,North,Laptop,Fiona,Online,8,823.42,2023-05-15,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1278,South,Monitor,Alice,Online,1,823.42,2023-01-22,823.42,10,82.34199999999998,741.078,103.07772479940262
1279,North,Monitor,Diana,Online,7,823.42,2023-03-15,5763.94,15,864.5909999999999,4899.349,681.458291729384
1280,South,Headphones,Alice,Retail Store,2,823.42,2023-05-12,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1281,West,Monitor,Fiona,Online,6,823.42,2023-01-23,4940.5199999999995,10,494.05199999999996,4446.468,618.4663487964157
1282,West,Laptop,Ethan,Retail Store,2,823.42,2023-04-29,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1283,South,Smartphone,Bob,Online,2,823.42,2023-03-11,1646.84,0,0.0,1646.84,229.06161066533915
1284,East,Headphones,Ethan,Online,8,823.42,2023-03-25,6587.36,0,0.0,6587.36,916.2464426613566
1285,South,Smartphone,Diana,Retail Store,2,823.42,2023-04-11,1646.84,0,0.0,1646.84,229.06161066533915
1286,East,Headphones,Ethan,Online,7,823.42,2023-03-25,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1287,North,Smartwatch,Diana,Online,3,823.42,2023-06-10,2470.2599999999998,10,247.02599999999998,2223.234,309.23317439820784
1288,North,Tablet,Diana,Online,8,823.42,2023-01-28,6587.36,15,988.1039999999999,5599.255999999999,778.809476262153
1289,North,Smartwatch,Diana,Online,7,823.42,2023-05-16,5763.94,0,0.0,5763.94,801.715637328687
1290,West,Monitor,Fiona,Retail Store,8,823.42,2023-01-01,6587.36,0,0.0,6587.36,916.2464426613566
1291,North,Smartphone,Diana,Retail Store,7,823.42,2023-06-14,5763.94,20,1152.7879999999998,4611.152,641.3725098629496
1292,East,Monitor,Diana,Online,6,823.42,2023-03-04,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1293,North,Tablet,Bob,Online,7,823.42,2023-01-22,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1294,South,Headphones,Alice,Online,5,823.42,2023-03-11,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1295,South,Tablet,Charlie,Retail Store,7,823.42,2023-05-05,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1296,West,Laptop,Alice,Retail Store,1,823.42,2023-05-29,823.42,0,0.0,823.42,114.53080533266957
1297,South,Tablet,Diana,Retail Store,1,823.42,2023-04-06,823.42,0,0.0,823.42,114.53080533266957
1298,East,Laptop,Bob,Retail Store,9,823.42,2023-06-12,7410.78,0,0.0,7410.78,1030.777247994026
1299,North,Tablet,Ethan,Online,5,823.42,2023-03-20,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1300,West,Laptop,Bob,Online,5,823.42,2023-01-05,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1301,North,Smartphone,Diana,Online,3,823.42,2023-03-01,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1302,North,Monitor,Bob,Retail Store,5,823.42,2023-04-30,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1303,East,Monitor,Bob,Online,3,823.42,2023-02-15,2470.2599999999998,15,370.53899999999993,2099.721,292.0535535983074
1304,South,Smartwatch,Diana,Retail Store,9,823.42,2023-06-27,7410.78,0,0.0,7410.78,1030.777247994026
1305,South,Monitor,Fiona,Retail Store,9,823.42,2023-06-25,7410.78,5,370.539,7040.241,979.2383855943249
1306,North,Headphones,Bob,Online,6,823.42,2023-05-14,4940.5199999999995,10,494.05199999999996,4446.468,618.4663487964157
1307,West,Tablet,Charlie,Online,1,823.42,2023-02-25,823.42,0,0.0,823.42,114.53080533266957
1308,South,Smartwatch,Charlie,Online,7,823.42,2023-04-20,5763.94,0,0.0,5763.94,801.715637328687
1309,West,Headphones,Bob,Retail Store,7,823.42,2023-06-06,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1310,South,Headphones,Fiona,Retail Store,4,823.42,2023-04-14,3293.68,15,494.05199999999996,2799.6279999999997,389.4047381310765
1311,West,Laptop,Ethan,Online,8,823.42,2023-03-18,6587.36,15,988.1039999999999,5599.255999999999,778.809476262153
1312,East,Monitor,Diana,Online,6,823.42,2023-05-26,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1313,West,Smartphone,Charlie,Retail Store,4,823.42,2023-01-02,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1314,East,Smartphone,Ethan,Online,4,823.42,2023-01-08,3293.68,0,0.0,3293.68,458.1232213306783
1315,East,Smartwatch,Bob,Retail Store,2,823.42,2023-03-16,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1316,West,Smartphone,Ethan,Retail Store,2,823.42,2023-05-05,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1317,East,Tablet,Alice,Online,4,823.42,2023-02-07,3293.68,0,0.0,3293.68,458.1232213306783
1318,North,Smartphone,Charlie,Online,5,823.42,2023-06-25,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1319,East,Smartwatch,Bob,Online,8,823.42,2023-01-27,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1320,South,Smartphone,Diana,Online,6,823.42,2023-01-20,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1321,West,Tablet,Fiona,Retail Store,4,823.42,2023-05-20,3293.68,20,658.7359999999999,2634.944,366.49857706454264
1322,North,Laptop,Bob,Retail Store,7,823.42,2023-02-12,5763.94,0,0.0,5763.94,801.715637328687
1323,West,Smartwatch,Diana,Retail Store,8,823.42,2023-01-31,6587.36,0,0.0,6587.36,916.2464426613566
1324,South,Laptop,Fiona,Online,2,823.42,2023-04-01,1646.84,0,0.0,1646.84,229.06161066533915
1325,South,Laptop,Fiona,Retail Store,7,823.42,2023-03-02,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1326,South,Laptop,Bob,Online,2,823.42,2023-04-19,1646.84,10,164.68399999999997,1482.156,206.15544959880523
1327,East,Headphones,Ethan,Online,2,823.42,2023-04-01,1646.84,0,0.0,1646.84,229.06161066533915
1328,East,Monitor,Ethan,Online,8,823.42,2023-06-12,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1329,West,Headphones,Fiona,Online,2,823.42,2023-04-05,1646.84,0,0.0,1646.84,229.06161066533915
1330,West,Monitor,Ethan,Online,9,823.42,2023-05-23,7410.78,10,741.078,6669.701999999999,927.6995231946235
1331,North,Laptop,Alice,Online,1,823.42,2023-05-24,823.42,5,41.17099999999999,782.249,108.8042650660361
1332,North,Smartwatch,Fiona,Retail Store,9,823.42,2023-01-13,7410.78,5,370.539,7040.241,979.2383855943249
1333,West,Monitor,Fiona,Online,1,823.42,2023-04-23,823.42,20,164.68399999999997,658.736,91.62464426613566
1334,East,Tablet,Diana,Retail Store,2,823.42,2023-02-04,1646.84,0,0.0,1646.84,229.06161066533915
1335,South,Tablet,Ethan,Retail Store,6,823.42,2023-05-29,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1336,West,Smartphone,Fiona,Online,6,823.42,2023-06-07,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1337,North,Monitor,Alice,Online,1,823.42,2023-02-17,823.42,20,164.68399999999997,658.736,91.62464426613566
1338,East,Smartwatch,Diana,Online,7,823.42,2023-02-04,5763.94,0,0.0,5763.94,801.715637328687
1339,West,Headphones,Bob,Retail Store,8,823.42,2023-03-27,6587.36,0,0.0,6587.36,916.2464426613566
1340,West,Laptop,Fiona,Online,2,823.42,2023-06-15,1646.84,0,0.0,1646.84,229.06161066533915
1341,East,Smartphone,Alice,Retail Store,8,823.42,2023-06-08,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1342,West,Tablet,Charlie,Online,9,823.42,2023-06-01,7410.78,0,0.0,7410.78,1030.777247994026
1343,East,Headphones,Alice,Online,6,823.42,2023-04-24,4940.5199999999995,10,494.05199999999996,4446.468,618.4663487964157
1344,South,Headphones,Alice,Retail Store,5,823.42,2023-06-26,4117.099999999999,20,823.4199999999998,3293.6799999999994,458.12322133067823
1345,East,Laptop,Diana,Retail Store,9,823.42,2023-04-10,7410.78,5,370.539,7040.241,979.2383855943249
1346,East,Monitor,Bob,Online,9,823.42,2023-06-09,7410.78,0,0.0,7410.78,1030.777247994026
1347,East,Tablet,Charlie,Retail Store,1,823.42,2023-04-09,823.42,5,41.17099999999999,782.249,108.8042650660361
1348,West,Smartwatch,Ethan,Retail Store,3,823.42,2023-01-03,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1349,West,Headphones,Ethan,Retail Store,9,823.42,2023-03-26,7410.78,15,1111.617,6299.163,876.1606607949223
1350,East,Laptop,Alice,Retail Store,2,823.42,2023-05-05,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1351,West,Smartwatch,Diana,Retail Store,4,823.42,2023-05-18,3293.68,0,0.0,3293.68,458.1232213306783
1352,North,Monitor,Diana,Online,4,823.42,2023-03-24,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1353,North,Tablet,Ethan,Online,2,823.42,2023-01-25,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1354,West,Monitor,Charlie,Retail Store,3,823.42,2023-03-09,2470.2599999999998,10,247.02599999999998,2223.234,309.23317439820784
1355,West,Headphones,Bob,Online,3,823.42,2023-03-02,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1356,East,Smartwatch,Charlie,Online,1,823.42,2023-01-29,823.42,15,123.51299999999999,699.9069999999999,97.35118453276912
1357,South,Smartwatch,Fiona,Retail Store,6,823.42,2023-05-07,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1358,West,Smartwatch,Fiona,Online,8,823.42,2023-01-19,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1359,North,Headphones,Bob,Retail Store,3,823.42,2023-06-20,2470.2599999999998,20,494.05199999999996,1976.2079999999999,274.87393279840694
1360,East,Headphones,Ethan,Retail Store,5,823.42,2023-03-15,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1361,West,Monitor,Bob,Online,1,823.42,2023-03-02,823.42,5,41.17099999999999,782.249,108.8042650660361
1362,North,Smartphone,Diana,Retail Store,7,823.42,2023-06-20,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1363,North,Monitor,Fiona,Retail Store,1,823.42,2023-06-02,823.42,5,41.17099999999999,782.249,108.8042650660361
1364,South,Tablet,Alice,Retail Store,9,823.42,2023-01-20,7410.78,5,370.539,7040.241,979.2383855943249
1365,East,Laptop,Alice,Retail Store,8,823.42,2023-02-17,6587.36,0,0.0,6587.36,916.2464426613566
1366,East,Smartwatch,Ethan,Retail Store,7,823.42,2023-03-28,5763.94,0,0.0,5763.94,801.715637328687
1367,South,Smartphone,Diana,Online,7,823.42,2023-06-01,5763.94,0,0.0,5763.94,801.715637328687
1368,South,Laptop,Charlie,Online,5,823.42,2023-05-19,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1369,East,Smartphone,Diana,Retail Store,5,823.42,2023-04-20,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1370,East,Monitor,Alice,Retail Store,5,823.42,2023-01-28,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1371,West,Headphones,Alice,Online,1,823.42,2023-02-28,823.42,0,0.0,823.42,114.53080533266957
1372,West,Smartwatch,Fiona,Retail Store,8,823.42,2023-05-13,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1373,South,Monitor,Diana,Online,1,823.42,2023-02-20,823.42,5,41.17099999999999,782.249,108.8042650660361
1374,West,Laptop,Diana,Retail Store,4,823.42,2023-05-29,3293.68,15,494.05199999999996,2799.6279999999997,389.4047381310765
1375,North,Laptop,Alice,Retail Store,9,823.42,2023-01-12,7410.78,5,370.539,7040.241,979.2383855943249
1376,West,Laptop,Charlie,Retail Store,9,823.42,2023-02-19,7410.78,0,0.0,7410.78,1030.777247994026
1377,West,Laptop,Ethan,Retail Store,5,823.42,2023-05-12,4117.099999999999,15,617.5649999999999,3499.5349999999994,486.75592266384564
1378,North,Laptop,Ethan,Retail Store,4,823.42,2023-04-23,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1379,South,Smartphone,Diana,Retail Store,3,823.42,2023-06-19,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1380,North,Monitor,Ethan,Retail Store,3,823.42,2023-06-15,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1381,West,Smartwatch,Alice,Online,5,823.42,2023-06-02,4117.099999999999,20,823.4199999999998,3293.6799999999994,458.12322133067823
1382,South,Headphones,Alice,Online,1,823.42,2023-01-14,823.42,0,0.0,823.42,114.53080533266957
1383,West,Headphones,Diana,Online,5,823.42,2023-02-01,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1384,North,Monitor,Diana,Retail Store,6,823.42,2023-05-19,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1385,North,Monitor,Fiona,Retail Store,7,823.42,2023-05-26,5763.94,0,0.0,5763.94,801.715637328687
1386,West,Headphones,Diana,Retail Store,9,823.42,2023-06-04,7410.78,5,370.539,7040.241,979.2383855943249
1387,East,Headphones,Charlie,Retail Store,3,823.42,2023-02-24,2470.2599999999998,5,123.51299999999999,2346.747,326.41279519810826
1388,East,Smartphone,Ethan,Retail Store,2,823.42,2023-04-30,1646.84,0,0.0,1646.84,229.06161066533915
1389,North,Tablet,Diana,Retail Store,3,823.42,2023-03-16,2470.2599999999998,20,494.05199999999996,1976.2079999999999,274.87393279840694
1390,North,Smartwatch,Bob,Retail Store,9,823.42,2023-01-21,7410.78,10,741.078,6669.701999999999,927.6995231946235
1391,East,Laptop,Fiona,Online,7,823.42,2023-06-21,5763.94,5,288.19699999999995,5475.7429999999995,761.6298554622526
1392,East,Tablet,Bob,Retail Store,9,823.42,2023-05-13,7410.78,15,1111.617,6299.163,876.1606607949223
1393,West,Monitor,Alice,Online,2,823.42,2023-03-28,1646.84,0,0.0,1646.84,229.06161066533915
1394,West,Headphones,Ethan,Online,5,823.42,2023-06-18,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1395,East,Tablet,Diana,Retail Store,4,823.42,2023-02-28,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1396,West,Smartwatch,Bob,Retail Store,2,823.42,2023-03-30,1646.84,15,247.02599999999998,1399.8139999999999,194.70236906553825
1397,West,Monitor,Ethan,Online,9,823.42,2023-05-30,7410.78,10,741.078,6669.701999999999,927.6995231946235
1398,South,Laptop,Alice,Online,9,823.42,2023-03-24,7410.78,0,0.0,7410.78,1030.777247994026
1399,West,Laptop,Charlie,Retail Store,6,823.42,2023-03-06,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1400,North,Smartwatch,Fiona,Retail Store,6,823.42,2023-03-05,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1401,West,Smartwatch,Ethan,Online,8,823.42,2023-03-12,6587.36,15,988.1039999999999,5599.255999999999,778.809476262153
1402,West,Headphones,Ethan,Retail Store,6,823.42,2023-01-04,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1403,East,Laptop,Charlie,Retail Store,1,823.42,2023-05-23,823.42,0,0.0,823.42,114.53080533266957
1404,North,Monitor,Ethan,Retail Store,4,823.42,2023-04-14,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1405,West,Tablet,Alice,Online,7,823.42,2023-05-30,5763.94,0,0.0,5763.94,801.715637328687
1406,West,Monitor,Alice,Online,2,823.42,2023-06-24,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1407,South,Smartphone,Charlie,Online,9,823.42,2023-04-03,7410.78,5,370.539,7040.241,979.2383855943249
1408,West,Smartphone,Fiona,Retail Store,8,823.42,2023-06-23,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1409,West,Smartwatch,Diana,Retail Store,8,823.42,2023-05-22,6587.36,20,1317.4719999999998,5269.888,732.9971541290853
1410,South,Headphones,Bob,Online,7,823.42,2023-06-27,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1411,East,Smartphone,Diana,Online,4,823.42,2023-05-28,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1412,West,Laptop,Ethan,Online,2,823.42,2023-06-27,1646.84,15,247.02599999999998,1399.8139999999999,194.70236906553825
1413,South,Monitor,Bob,Retail Store,3,823.42,2023-04-22,2470.2599999999998,20,494.05199999999996,1976.2079999999999,274.87393279840694
1414,North,Monitor,Charlie,Online,6,823.42,2023-06-10,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1415,East,Smartwatch,Charlie,Online,5,823.42,2023-04-29,4117.099999999999,20,823.4199999999998,3293.6799999999994,458.12322133067823
1416,North,Tablet,Fiona,Retail Store,8,823.42,2023-02-28,6587.36,0,0.0,6587.36,916.2464426613566
1417,North,Smartwatch,Bob,Retail Store,6,823.42,2023-02-12,4940.5199999999995,15,741.0779999999999,4199.442,584.1071071966148
1418,South,Tablet,Alice,Retail Store,6,823.42,2023-01-12,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1419,West,Smartwatch,Bob,Online,1,823.42,2023-02-09,823.42,0,0.0,823.42,114.53080533266957
1420,South,Smartwatch,Ethan,Retail Store,4,823.42,2023-04-28,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1421,South,Smartwatch,Alice,Retail Store,5,823.42,2023-01-20,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1422,South,Tablet,Charlie,Online,3,823.42,2023-06-15,2470.2599999999998,0,0.0,2470.2599999999998,343.5924159980087
1423,South,Tablet,Bob,Retail Store,9,823.42,2023-05-11,7410.78,0,0.0,7410.78,1030.777247994026
1424,East,Smartwatch,Diana,Online,1,823.42,2023-06-05,823.42,5,41.17099999999999,782.249,108.8042650660361
1425,West,Smartphone,Fiona,Online,6,823.42,2023-03-31,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1426,North,Headphones,Diana,Retail Store,6,823.42,2023-04-04,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1427,North,Headphones,Fiona,Retail Store,5,823.42,2023-01-13,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1428,West,Headphones,Ethan,Retail Store,5,823.42,2023-03-07,4117.099999999999,5,205.85499999999996,3911.2449999999994,544.0213253301804
1429,North,Tablet,Diana,Retail Store,5,823.42,2023-02-06,4117.099999999999,0,0.0,4117.099999999999,572.6540266633478
1430,West,Tablet,Bob,Retail Store,6,823.42,2023-06-26,4940.5199999999995,15,741.0779999999999,4199.442,584.1071071966148
1431,North,Smartphone,Bob,Retail Store,8,823.42,2023-03-07,6587.36,15,988.1039999999999,5599.255999999999,778.809476262153
1432,South,Headphones,Diana,Online,2,823.42,2023-02-05,1646.84,5,82.34199999999998,1564.498,217.6085301320722
1433,North,Headphones,Bob,Online,6,823.42,2023-01-26,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1434,West,Smartwatch,Ethan,Retail Store,1,823.42,2023-03-16,823.42,10,82.34199999999998,741.078,103.07772479940262
1435,West,Tablet,Alice,Online,4,823.42,2023-04-18,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1436,West,Headphones,Ethan,Retail Store,3,823.42,2023-06-17,2470.2599999999998,15,370.53899999999993,2099.721,292.0535535983074
1437,West,Monitor,Fiona,Online,9,823.42,2023-02-12,7410.78,10,741.078,6669.701999999999,927.6995231946235
1438,West,Smartphone,Ethan,Online,3,823.42,2023-05-30,2470.2599999999998,10,247.02599999999998,2223.234,309.23317439820784
1439,East,Monitor,Fiona,Online,6,823.42,2023-05-28,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1440,East,Monitor,Bob,Retail Store,1,823.42,2023-01-08,823.42,5,41.17099999999999,782.249,108.8042650660361
1441,North,Smartphone,Alice,Online,6,823.42,2023-01-29,4940.5199999999995,20,988.1039999999999,3952.4159999999997,549.7478655968139
1442,West,Monitor,Bob,Retail Store,4,823.42,2023-02-09,3293.68,5,164.68399999999997,3128.996,435.2170602641444
1443,North,Headphones,Charlie,Online,8,823.42,2023-06-07,6587.36,10,658.7359999999999,5928.624,824.6217983952209
1444,West,Tablet,Bob,Online,9,823.42,2023-05-08,7410.78,0,0.0,7410.78,1030.777247994026
1445,West,Smartphone,Fiona,Online,4,823.42,2023-03-25,3293.68,10,329.36799999999994,2964.312,412.31089919761047
1446,East,Smartwatch,Bob,Online,6,823.42,2023-04-26,4940.5199999999995,5,247.02599999999998,4693.494,652.8255903962165
1447,East,Monitor,Bob,Online,1,823.42,2023-05-24,823.42,0,0.0,823.42,114.53080533266957
1448,South,Smartphone,Alice,Retail Store,4,823.42,2023-06-23,3293.68,0,0.0,3293.68,458.1232213306783
1449,East,Laptop,Bob,Retail Store,7,823.42,2023-03-03,5763.94,10,576.3939999999999,5187.545999999999,721.5440735958182
1450,South,Laptop,Alice,Online,1,823.42,2023-01-07,823.42,10,82.34199999999998,741.078,103.07772479940262
1451,South,Tablet,Diana,Online,8,823.42,2023-02-14,6587.36,5,329.36799999999994,6257.992,870.4341205282888
1452,South,Headphones,Charlie,Online,6,823.42,2023-06-25,4940.5199999999995,0,0.0,4940.5199999999995,687.1848319960174
1453,South,Tablet,Alice,Online,5,823.42,2023-06-04,4117.099999999999,10,411.7099999999999,3705.3899999999994,515.388623997013
1454,South,Tablet,Fiona,Retail Store,9,823.42,2023-03-29,7410.78,0,0.0,7410.78,1030.777247994026
1455,North,Tablet,Diana,Online,2,823.42,2023-03-14,1646.84,5,82.34199999999998,1564.498,217.6085301320722
